n_sites,n_defects,defect_density,defect_strength,arrangement_mode,defect_sites,mean_defect_distance,clustering_index,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor,trial
40,3,0.075,3.4525123305921346,spread,0;19;39,19.5,0.04878048780487805,0.15199154120673164,5.966728770952729,0.1234426247272086,0.8451993375475325,0.8344162493616426,70
40,10,0.25,3.9284973820530746,random,5;18;21;22;24;25;28;33;35;37,3.5555555555555554,0.21951219512195122,0.14023043818652825,7.170204126266981,0.24855808577037478,0.7994445163723823,0.6673081340626997,71
40,8,0.2,1.4326216112529613,clustered,2;3;4;5;6;7;8;9,1.0,0.5,0.14473857756000674,5.32369880195715,0.062995553020267,0.3868503120775101,0.7917684251608392,72
40,4,0.1,2.1725704590831105,random,9;13;15;22,4.333333333333333,0.1875,0.24715754101815812,5.134553114288304,0.12691638440881636,0.5283520799985222,0.815051467816077,73
40,8,0.2,1.8281242790442513,random,6;8;10;23;26;29;36;39,4.714285714285714,0.175,0.06678145232473387,4.943092749843899,0.14227539931107924,0.5412321626264599,0.7450035965147305,74
40,9,0.225,2.784055691960357,random,2;6;10;18;22;25;26;29;33,3.875,0.20512820512820512,0.13058277731690415,5.923470251199333,0.1811786840290342,0.42463333763785066,0.7111471759298496,75
40,10,0.25,0.8328351188047711,clustered,19;20;21;22;23;24;25;26;27;28,1.0,0.5,0.14365915522065542,4.746265458199734,0.058360648647236626,0.12010468855019535,0.764315252857794,76
40,8,0.2,0.7957262658823208,clustered,30;31;32;33;34;35;36;37,1.0,0.5,0.16302578070953055,4.696100079412912,0.05451292508855127,0.28306971871071446,0.7971221180757575,77
40,8,0.2,3.8560808606817814,random,5;14;16;21;27;29;31;38,4.714285714285714,0.175,0.09148445558734464,6.49502857085057,0.24109290784370468,0.7934743616335059,0.6939177859783459,78
40,3,0.075,2.6565799500844247,random,5;6;22,8.5,0.10526315789473684,0.2837354781205008,5.9011301109086425,0.11342485007736339,0.6544051689175456,0.8414499241873835,79
40,6,0.15,2.32921121429593,clustered,25;26;27;28;29;30,1.0,0.5,0.05235445912761261,6.148541704900704,0.08064509985427085,0.2005199414246951,0.8125819540649184,80
40,9,0.225,3.2973565077922333,clustered,15;16;17;18;19;20;21;22;23,1.0,0.5,0.12927947629237702,7.175151679317249,0.09533702539752802,0.17850278066275477,0.7573823809863388,81
40,4,0.1,3.759326824915356,clustered,31;32;33;34,1.0,0.5,0.19402240043751462,7.423957487648627,0.09587857547899106,0.3078330011525325,0.8362052975148125,82
40,3,0.075,0.9098624806503868,spread,0;19;39,19.5,0.04878048780487805,0.1546022391341153,4.177346290954045,0.048223358203415764,0.24254989678303554,0.8902948756331864,83
40,3,0.075,2.8025214976418473,spread,0;19;39,19.5,0.04878048780487805,0.15274548259202936,5.42005628633652,0.11424742538795254,0.7662935057572984,0.8408679124731198,84
